"FIELD_3","FIELD_4","FIELD_5","FIELD_12","FIELD_13","FIELD_14","FIELD_21","FIELD_22","FIELD_23","FIELD_30","FIELD_31","FIELD_32","FIELD_40"
"0.287","0.197999999","0.284000009","0.264999986","0.236000001","0.301999986","29.13299942","29.193000793","29.031000137","30.73900032","29.753000259","30.8560009","64.535623127"
"0.280000001","0.193000004","0.264999986","0.270000011","0.248999998","0.338999987","29.142000198","29.163999557","29.028999329","30.724000931","29.763000488","30.820999146","63.963660306"
"0.272000015","0.178000003","0.224000007","0.272000015","0.246999994","0.326999992","29.002000809","29.013000488","28.947999954","30.847999573","29.851999283","30.88299942","65.342764092"
"0.280999988","0.188999996","0.252000004","0.254999995","0.228","0.296999991","29.1439991","29.173000336","29.084999084","30.708999634","29.718000412","30.722999573","65.148468347"
"0.270000011","0.180000007","0.244000003","0.284000009","0.272000015","0.38499999","29.120000839","29.187999725","29.114999771","30.721000671","29.711999893","30.729999542","63.396942728"
"0.272000015","0.185000002","0.270999998","0.268000007","0.240999997","0.308999985","29.127000809","29.131000519","28.959999084","30.743999481","29.795999527","30.875999451","64.335059375"
"0.279000014","0.195999995","0.268999994","0.268999994","0.239999995","0.294","29.120000839","29.138999939","29.099000931","30.701999664","29.73900032","30.708999634","65.107951294"
"0.282999992","0.191","0.264999986","0.272000015","0.244000003","0.324000001","29.13299942","29.193000793","29.031000137","30.73900032","29.753000259","30.8560009","64.538949314"
"0.305000007","0.203999996","0.234999999","0.270999998","0.231999993","0.266000003","29.002000809","29.013000488","28.947999954","30.847999573","29.851999283","30.88299942","67.906146814"
"0.282999992","0.199000001","0.291000009","0.238000005","0.195999995","0.229000002","29.1439991","29.173000336","29.084999084","30.708999634","29.718000412","30.722999573","65.582868652"
"0.264999986","0.187999994","0.254000008","0.233999997","0.203999996","0.247999996","29.120000839","29.187999725","29.114999771","30.721000671","29.711999893","30.729999542","65.461592968"
"0.256999999","0.163000003","0.197999999","0.26699999","0.244000003","0.407000005","29.127000809","29.131000519","28.959999084","30.743999481","29.795999527","30.875999451","63.051431833"
"0.280000001","0.191","0.261000007","0.246000007","0.214000002","0.275999993","29.107999802","29.163000107","29.087999344","30.752000809","29.756999969","30.747999191","65.199591521"
"0.30399999","0.213","0.298000008","0.238999993","0.210999995","0.248999998","29.120000839","29.138999939","29.099000931","30.701999664","29.73900032","30.708999634","65.435930592"
"0.286000013","0.201000005","0.279000014","0.245000005","0.211999997","0.263999999","29.13299942","29.193000793","29.031000137","30.73900032","29.753000259","30.8560009","65.176193851"
"0.280999988","0.193000004","0.256999999","0.246000007","0.211999997","0.270000011","29.142000198","29.163999557","29.028999329","30.724000931","29.763000488","30.820999146","65.555174296"
"0.259000003","0.174999997","0.223000005","0.270999998","0.239999995","0.316000015","29.13699913","29.169000626","29.065999985","30.745000839","29.75399971","30.736000061","65.274258169"
"0.279000014","0.185000002","0.248999998","0.234999999","0.210999995","0.266000003","29.086000443","29.087999344","28.944000244","30.763999939","29.830999374","30.875","65.522807435"
"0.275999993","0.187000006","0.238000005","0.256000012","0.230000004","0.303000003","29.131999969","29.207000732","29.124000549","30.749000549","29.722000122","30.673000336","65.275838831"
"0.254000008","0.172999993","0.224000007","0.270000011","0.252999991","0.324000001","29.063999176","29.083999634","28.979000092","30.788000107","29.809999466","30.812000275","64.815754663"
"0.282000005","0.194999993","0.26699999","0.241999999","0.221000001","0.282999992","29.048000336","29.054000854","28.881000519","30.806999207","29.892000198","30.950000763","64.73825571"
"0.282000005","0.187999994","0.254999995","0.257999986","0.233999997","0.291999996","29.138999939","29.177999496","29.061000824","30.754999161","29.785999298","30.73800087","65.341285636"
"0.254000008","0.175999999","0.226999998","0.282999992","0.256999999","0.345999986","29.111999512","29.11400032","28.938999176","30.783000946","29.850999832","30.875","64.464679689"
"0.289000005","0.201000005","0.291000009","0.247999996","0.214000002","0.254000008","29.111999512","29.142000198","29.025999069","30.7310009","29.756000519","30.784999847","65.303272708"
"0.287999988","0.188999996","0.246999994","0.252000004","0.232999995","0.317000002","28.920000076","28.916000366","28.818000793","30.888999939","29.966999054","30.982000351","64.813892394"
"0.277999997","0.185000002","0.246000007","0.256000012","0.232999995","0.324000001","29.086999893","29.125","29.024000168","30.724000931","29.763000488","30.815999985","64.437582179"
"0.294","0.196999997","0.280999988","0.259000003","0.224000007","0.277999997","29.173000336","29.23800087","29.149999619","30.7310009","29.690000534","30.649999619","65.365297351"
"0.273999989","0.187000006","0.241999999","0.275999993","0.241999999","0.31400001","29.173999786","29.211999893","29.035999298","30.707000732","29.750999451","30.877000809","65.375243479"
"0.263000011","0.177000001","0.234999999","0.275999993","0.246999994","0.321999997","29.162000656","29.173999786","29.038999557","30.74600029","29.778999329","30.788000107","65.001316037"
"0.282999992","0.191","0.263000011","0.261999995","0.230000004","0.308999985","29.11000061","29.11000061","28.972000122","30.784000397","29.822999954","30.823999405","64.722366407"
"0.263999999","0.179000005","0.233999997","0.273000002","0.248999998","0.338","29.075000763","29.052999496","28.926000595","30.784000397","29.844999313","30.885000229","64.486662443"
"0.301999986","0.196999997","0.270999998","0.247999996","0.219999999","0.291000009","29.134000778","29.13599968","28.968000412","30.670000076","29.708000183","30.86300087","65.176585253"
"0.282000005","0.187000006","0.254000008","0.270000011","0.237000003","0.316000015","29.125999451","29.166000366","29.104999542","30.739999771","29.75399971","30.687000275","65.001293471"
"0.26699999","0.184","0.240999997","0.268999994","0.248999998","0.330000013","29.172000885","29.208000183","29.13299942","30.732999802","29.736000061","30.6439991","64.494155039"
"0.270000011","0.181999996","0.252999991","0.268000007","0.246999994","0.312000006","28.997999191","28.9810009","28.905000687","30.826999664","29.905000687","30.875","64.731723833"
"0.270999998","0.177000001","0.228","0.291000009","0.26699999","0.377000004","29.104999542","29.177000046","29.108999252","30.76199913","29.766000748","30.684000015","64.296710173"
"0.277999997","0.191","0.270999998","0.273999989","0.230000004","0.307000011","29.01199913","29.033000946","28.964000702","30.815999985","29.868000031","30.834999084","64.754996087"
"0.270999998","0.184","0.232999995","0.275000006","0.247999996","0.328000009","29.099000931","29.13699913","29.049999237","30.743999481","29.76099968","30.725999832","65.103313817"
"0.252000004","0.178000003","0.225999996","0.296000004","0.266000003","0.368999988","29.111999512","29.125999451","28.964000702","30.7310009","29.777999878","30.829000473","64.167612562"
"0.310000002","0.207000002","0.284000009","0.240999997","0.217999995","0.277999997","29.099000931","29.12899971","28.982000351","30.716999054","29.749000549","30.811000824","65.216514724"
"0.280000001","0.200000003","0.252999991","0.256999999","0.230000004","0.308999985","29.083999634","29.090999603","28.968999863","30.7310009","29.788999557","30.794000626","64.793983736"
"0.293000013","0.194999993","0.268999994","0.261999995","0.232999995","0.291000009","29.025999069","28.976999283","28.739999771","30.759000778","29.899000168","31.052000046","65.402462865"
"0.268000007","0.180999994","0.241999999","0.284000009","0.250999987","0.316000015","29.076000214","29.051000595","28.858999252","30.725000381","29.816999435","30.945999146","65.377431963"
"0.289000005","0.199000001","0.27700001","0.257999986","0.231999993","0.282000005","29.027999878","29.027000427","28.871999741","30.773000717","29.874000549","30.920000076","65.193883439"
"0.324999988","0.216000006","0.287","0.245000005","0.215000004","0.270999998","28.986999512","28.986999512","28.895999908","30.847000122","29.913000107","30.888999939","65.914688749"
"0.305000007","0.194000006","0.273000002","0.26699999","0.224000007","0.286000013","29.180000305","29.211000443","29.083000183","30.642999649","29.686000824","30.715999603","65.93415051"
"0.307000011","0.202000007","0.273000002","0.256000012","0.231000006","0.289000005","29.052999496","29.025999069","28.923999786","30.73800087","29.809000015","30.837999344","65.586008214"
"0.282999992","0.194000006","0.261999995","0.261999995","0.238000005","0.307999998","29.044000626","29.0189991","28.836999893","30.753000259","29.840999603","30.927999496","64.798965572"
"0.282999992","0.199000001","0.26699999","0.247999996","0.225999996","0.282000005","29.063999176","29.055999756","28.878000259","30.736000061","29.822000504","30.905000687","65.002657595"
"0.273000002","0.180999994","0.250999987","0.296999991","0.257999986","0.328999996","29.084999084","29.103000641","29.035999298","30.724000931","29.7689991","30.736000061","65.256765526"
"0.308999985","0.206","0.284000009","0.244000003","0.218999997","0.26699999","29.024000168","29.013000488","28.917999268","30.753000259","29.815000534","30.854999542","65.61739666"
"0.305999994","0.206","0.284000009","0.252000004","0.229000002","0.279000014","28.979000092","28.974000931","28.798999786","30.806999207","29.899999619","30.99200058","65.408096927"
"0.298999995","0.196999997","0.256000012","0.272000015","0.244000003","0.324000001","28.999000549","28.982999802","28.906000137","30.759000778","29.833000183","30.832000732","65.28831648"
"0.282000005","0.189999998","0.248999998","0.280000001","0.248999998","0.333999991","29.01499939","28.986999512","28.812999725","30.780000687","29.868000031","30.972999573","64.931187369"
"0.280999988","0.189999998","0.248999998","0.273000002","0.241999999","0.312999994","29.103000641","29.11400032","28.993000031","30.711000443","29.76199913","30.76099968","65.315245438"
"0.293000013","0.201000005","0.277999997","0.25","0.228","0.284999996","28.961999893","28.931999207","28.74200058","30.837999344","29.934000015","31.045000076","64.946580396"
"0.310000002","0.191","0.252000004","0.257999986","0.240999997","0.305000007","28.684000015","28.174999237","27.6060009","31.391000748","30.674999237","32.138000488","65.886961427"
"0.291999996","0.207000002","0.282999992","0.246000007","0.217999995","0.263999999","29.055000305","29.01099968","28.822999954","30.729000092","29.804000854","30.947000504","65.282781815"
"0.291000009","0.203999996","0.282999992","0.261000007","0.226999998","0.273999989","29.031000137","28.979999542","28.752000809","30.732999802","29.847999573","31.016000748","65.407143907"
"0.287999988","0.195999995","0.268999994","0.264999986","0.231000006","0.286000013","29.030000687","29.041999817","28.952999115","30.754999161","29.801000595","30.804000854","65.495112977"
"0.268000007","0.185000002","0.250999987","0.27700001","0.246000007","0.310000002","28.964000702","28.982999802","28.875999451","30.784999847","29.864999771","30.874000549","65.071568832"
"0.305000007","0.204999998","0.270000011","0.250999987","0.231000006","0.289999992","29.052999496","29.034000397","28.829999924","30.743999481","29.826000214","30.947999954","65.440721409"
"0.266000003","0.179000005","0.245000005","0.291000009","0.263999999","0.347000003","29.037000656","29.076999664","29.047000885","30.75","29.766000748","30.700000763","64.523241323"
"0.264999986","0.185000002","0.239999995","0.284999996","0.250999987","0.337000012","29.027999878","29.020000458","28.822999954","30.743999481","29.8560009","30.969999313","64.746000514"
"0.31099999","0.217999995","0.296000004","0.243000001","0.219999999","0.257999986","28.99600029","29","28.868999481","30.770999908","29.826999664","30.88999939","65.566623546"
"0.284000009","0.187999994","0.246000007","0.268000007","0.246999994","0.337000012","29.11400032","29.142999649","29.118999481","30.700000763","29.714000702","30.628000259","64.626114543"
"0.284999996","0.194000006","0.263000011","0.256000012","0.237000003","0.307999998","29.034999847","29.023000717","28.829000473","30.719999313","29.811000824","30.969999313","64.644847681"
"0.298000008","0.195999995","0.264999986","0.25","0.232999995","0.305999994","29.004999161","29.065999985","29.01099968","30.752000809","29.774999619","30.74200058","64.855943985"
"0.280999988","0.191","0.244000003","0.282999992","0.252000004","0.342000008","29.069000244","29.056999207","28.902999878","30.698999405","29.770000458","30.865999222","64.907092663"
"0.282000005","0.191","0.246000007","0.27700001","0.243000001","0.331999987","29.013999939","29.059000015","28.999000549","30.759000778","29.778999329","30.756000519","64.984087201"
"0.280000001","0.191","0.254000008","0.273999989","0.250999987","0.32100001","29.031999588","29.033000946","28.834999084","30.73900032","29.826000214","30.937999725","64.93443582"
"0.263999999","0.178000003","0.232999995","0.275000006","0.259000003","0.333000004","29.061000824","29.038000107","28.881000519","30.718999863","29.774000168","30.875999451","64.743839329"
"0.282999992","0.194000006","0.261000007","0.268000007","0.237000003","0.300000012","28.99600029","29","28.830999374","30.766000748","29.849000931","30.957000732","65.254049941"
"0.268999994","0.180999994","0.238000005","0.280999988","0.25999999","0.356000006","29.01199913","29.061000824","28.929000854","30.774999619","29.818000793","30.858999252","64.25173411"
"0.264999986","0.185000002","0.232999995","0.286000013","0.261999995","0.342000008","29.058000565","29.100999832","28.999000549","30.716999054","29.759000778","30.770000458","64.851239548"
"0.287999988","0.196999997","0.263000011","0.26699999","0.246000007","0.312999994","28.958999634","29.017999649","28.965999603","30.759000778","29.801000595","30.784999847","64.935831453"
"0.282999992","0.187000006","0.250999987","0.279000014","0.257999986","0.340000004","28.995000839","28.979000092","28.794000626","30.781999588","29.87100029","30.969999313","64.704005458"
"0.291000009","0.197999999","0.211999997","0.25999999","0.216000006","0.231000006","29.186000824","29.372999191","29.468999863","30.50399971","29.444999695","30.36400032","69.193181648"
"0.289999992","0.194999993","0.196999997","0.279000014","0.226999998","0.222000003","28.746999741","28.8560009","28.875999451","30.86700058","29.934000015","31.031999588","70.59858176"
"0.294","0.192000002","0.224000007","0.268000007","0.214000002","0.236000001","29.214000702","29.391000748","29.537000656","30.656999588","29.447999954","30.290000916","68.9257702"
"0.259000003","0.189999998","0.207000002","0.228","0.217999995","0.224999994","29.305000305","29.527999878","29.677999496","30.604000092","29.392999649","30.156000137","67.562924145"
"0.323000014","0.215000004","0.211999997","0.284999996","0.226999998","0.213","28.698999405","28.441999435","28.148000717","30.972999573","30.25399971","31.704999924","71.430508859"
"0.216000006","0.178000003","0.195999995","0.246999994","0.236000001","0.282000005","29.834999084","29.811000824","29.812000275","30.24200058","29.002000809","29.951000214","65.090774893"
"0.254999995","0.180999994","0.201000005","0.248999998","0.233999997","0.305999994","29.482999802","29.6060009","29.659000397","30.509000778","29.358999252","30.37899971","65.483169499"
"0.272000015","0.201000005","0.254999995","0.245000005","0.209999993","0.245000005","30.100000381","30.267999649","30.438999176","29.76499939","28.48800087","29.315000534","66.135154689"
"0.25999999","0.180999994","0.219999999","0.238999993","0.230000004","0.270999998","29.955999374","30.079999924","30.149999619","29.854000092","28.63299942","29.642999649","65.855103053"
"0.266000003","0.184","0.231999993","0.240999997","0.219999999","0.263999999","29.823999405","29.920999527","30.006000519","30.177000046","28.915000916","29.74200058","65.941720224"
"0.264999986","0.187999994","0.232999995","0.219999999","0.214000002","0.256999999","28.9810009","28.825000763","28.579999924","30.798999786","29.908000946","31.194999695","65.413216793"
"0.254999995","0.182999998","0.216999993","0.248999998","0.225999996","0.280000001","29.347999573","29.587999344","29.708999634","30.622999191","29.364999771","30.131000519","65.813475156"
"0.279000014","0.188999996","0.238999993","0.243000001","0.215000004","0.248999998","29.24600029","29.346000671","29.354999542","30.722999573","29.572999954","30.466999054","66.701556668"
"0.270999998","0.181999996","0.216999993","0.268000007","0.239999995","0.286000013","29.186000824","29.372999191","29.468999863","30.50399971","29.444999695","30.36400032","66.732240373"
"0.254999995","0.179000005","0.204999998","0.261000007","0.238000005","0.289999992","28.746999741","28.8560009","28.875999451","30.86700058","29.934000015","31.031999588","66.275210516"
"0.261999995","0.179000005","0.207000002","0.266000003","0.236000001","0.289000005","29.214000702","29.391000748","29.537000656","30.656999588","29.447999954","30.290000916","66.621959376"
"0.275999993","0.192000002","0.241999999","0.239999995","0.214000002","0.237000003","29.305000305","29.527999878","29.677999496","30.604000092","29.392999649","30.156000137","66.820841785"
"0.261000007","0.175999999","0.225999996","0.266000003","0.229000002","0.263000011","28.698999405","28.441999435","28.148000717","30.972999573","30.25399971","31.704999924","66.826882538"
"0.248999998","0.169","0.207000002","0.266000003","0.244000003","0.301999986","29.834999084","29.811000824","29.812000275","30.24200058","29.002000809","29.951000214","65.771051206"
"0.280999988","0.202999994","0.254000008","0.228","0.203999996","0.224999994","29.482999802","29.6060009","29.659000397","30.509000778","29.358999252","30.37899971","66.594264779"
"0.245000005","0.180000007","0.226999998","0.259000003","0.229000002","0.26699999","30.100000381","30.267999649","30.438999176","29.76499939","28.48800087","29.315000534","65.915423572"
"0.270999998","0.191","0.238999993","0.246999994","0.216999993","0.248999998","29.955999374","30.079999924","30.149999619","29.854000092","28.63299942","29.642999649","66.574257483"
"0.282000005","0.193000004","0.245000005","0.240999997","0.215000004","0.247999996","29.420999527","29.561000824","29.697999954","30.520999908","29.323999405","30.25799942","66.563202286"
"0.228","0.165000007","0.195999995","0.280000001","0.254000008","0.324000001","29.823999405","29.920999527","30.006000519","30.177000046","28.915000916","29.74200058","65.189357488"
"0.25999999","0.186000004","0.219999999","0.254999995","0.230000004","0.282999992","28.9810009","28.825000763","28.579999924","30.798999786","29.908000946","31.194999695","65.973500539"
"0.287","0.196999997","0.252000004","0.239999995","0.210999995","0.246000007","29.347999573","29.587999344","29.708999634","30.622999191","29.364999771","30.131000519","66.520585658"
"0.25999999","0.184","0.210999995","0.264999986","0.238999993","0.287999988","29.24600029","29.346000671","29.354999542","30.722999573","29.572999954","30.466999054","66.4291636"
"0.264999986","0.192000002","0.257999986","0.236000001","0.215000004","0.239999995","29.226999283","29.350999832","29.339000702","30.580999374","29.552000046","30.524000168","65.679232087"
"0.244000003","0.179000005","0.218999997","0.261999995","0.232999995","0.298000008","29.291000366","29.410999298","29.361000061","30.641000748","29.576000214","30.5189991","65.21393704"
"0.261999995","0.182999998","0.224999994","0.256999999","0.237000003","0.259000003","29.277000427","29.431999207","29.405000687","30.61000061","29.555000305","30.486000061","66.746310504"
"0.264999986","0.184","0.210999995","0.252000004","0.236000001","0.296000004","29.274999619","29.437000275","29.527999878","30.572000504","29.464000702","30.302999496","65.907201914"
"0.268999994","0.191","0.231000006","0.244000003","0.221000001","0.261999995","29.23800087","29.368999481","29.354999542","30.590999603","29.542999268","30.472000122","66.244005506"
"0.238000005","0.178000003","0.210999995","0.282000005","0.247999996","0.312999994","29.236000061","29.399999619","29.375999451","30.600999832","29.547000885","30.475000381","65.451701373"
"0.254999995","0.174999997","0.219999999","0.256000012","0.238999993","0.294","29.180999756","29.305999756","29.364999771","30.674999237","29.62899971","30.48900032","65.477415147"
"0.247999996","0.192000002","0.223000005","0.268999994","0.232999995","0.272000015","29.23800087","29.37899971","29.396999359","30.631000519","29.575000763","30.437000275","66.311063729"
"0.257999986","0.188999996","0.226999998","0.277999997","0.228","0.293000013","29.23500061","29.38699913","29.434999466","30.622999191","29.551000595","30.412000656","66.076713323"
"0.254999995","0.179000005","0.224999994","0.27700001","0.231000006","0.287","29.245000839","29.347000122","29.263999939","30.603000641","29.587999344","30.63699913","66.210454273"
"0.26699999","0.182999998","0.217999995","0.250999987","0.219999999","0.270999998","29.246999741","29.38599968","29.406999588","30.631000519","29.556999207","30.452999115","66.53829738"
"0.270999998","0.201000005","0.246999994","0.219999999","0.211999997","0.248999998","29.2310009","29.391000748","29.440000534","30.593000412","29.520000458","30.392999649","65.422143023"
"0.231000006","0.170000002","0.208000004","0.268000007","0.252000004","0.307999998","29.187999725","29.330999374","29.302000046","30.629999161","29.600000381","30.548999786","65.031315583"
"0.263999999","0.187999994","0.233999997","0.250999987","0.219999999","0.266000003","29.152999878","29.311000824","29.379999161","30.63299942","29.565999985","30.447999954","66.068868121"
"0.298999995","0.211999997","0.257999986","0.214000002","0.208000004","0.238999993","29.285999298","29.433000565","29.412000656","30.541000366","29.5","30.429000854","66.113287309"
"0.257999986","0.187000006","0.232999995","0.25","0.231000006","0.268999994","29.23900032","29.375","29.384000778","30.61000061","29.533000946","30.49600029","65.782913099"
"0.240999997","0.173999995","0.223000005","0.263999999","0.244000003","0.294","29.215999603","29.364999771","29.330999374","30.645999908","29.604999542","30.538999557","65.188888579"
"0.296000004","0.224000007","0.25999999","0.224999994","0.202000007","0.238999993","29.247999191","29.402000427","29.440000534","30.589000702","29.506999969","30.409000397","66.304288195"
"0.263000011","0.186000004","0.223000005","0.259000003","0.240999997","0.312999994","29.274000168","29.409999847","29.354000092","30.572999954","29.520000458","30.506999969","65.131987049"
"0.25999999","0.187000006","0.238000005","0.239999995","0.225999996","0.270000011","29.204999924","29.329000473","29.297000885","30.579000473","29.534999847","30.545000076","65.316677369"
"0.257999986","0.187999994","0.246000007","0.248999998","0.239999995","0.27700001","29.247999191","29.413999557","29.444000244","30.566999435","29.51099968","30.395000458","65.071329529"
"0.261999995","0.188999996","0.245000005","0.239999995","0.214000002","0.257999986","29.240999222","29.388999939","29.486000061","30.569000244","29.466999054","30.340999603","65.539062437"
"0.268999994","0.202999994","0.246999994","0.231999993","0.217999995","0.254000008","29.158000946","29.288000107","29.186000824","30.638999939","29.631999969","30.693000793","65.591707161"
"0.268000007","0.204999998","0.270000011","0.219999999","0.214000002","0.236000001","29.232999802","29.398000717","29.445999146","30.593000412","29.503000259","30.368000031","64.994338065"
"0.252000004","0.178000003","0.225999996","0.257999986","0.239999995","0.282999992","29.193000793","29.36700058","29.500999451","30.607999802","29.490999222","30.315999985","65.614474673"
"0.252999991","0.181999996","0.218999997","0.266000003","0.239999995","0.282999992","29.214000702","29.347999573","29.344999313","30.586999893","29.547000885","30.4810009","66.138600298"
"0.250999987","0.185000002","0.237000003","0.243000001","0.228","0.259000003","29.201999664","29.343999863","29.312000275","30.566999435","29.513999939","30.503000259","65.5217385"
"0.268000007","0.187000006","0.230000004","0.247999996","0.217999995","0.261000007","29.204000473","29.309999466","29.448999405","30.569999695","29.4810009","30.350999832","66.405807054"
"0.25","0.182999998","0.228","0.25","0.228","0.268000007","29.201000214","29.354000092","29.339000702","30.604999542","29.577999115","30.496999741","65.717839143"
"0.264999986","0.189999998","0.241999999","0.228","0.215000004","0.25999999","29.214000702","29.381999969","29.417999268","30.584999084","29.482000351","30.412000656","65.276428466"
"0.289000005","0.203999996","0.243000001","0.243000001","0.217999995","0.241999999","29.163000107","29.271999359","29.216999054","30.594999313","29.579999924","30.600999832","67.121612415"
"0.279000014","0.194999993","0.246999994","0.244000003","0.221000001","0.279000014","29.229999542","29.38599968","29.438999176","30.577999115","29.49600029","30.405000687","65.471672623"
"0.254000008","0.178000003","0.217999995","0.257999986","0.243000001","0.296000004","29.170000076","29.319999695","29.361999512","30.649999619","29.579000473","30.464000702","65.516931457"
"0.254999995","0.180999994","0.217999995","0.268999994","0.246000007","0.294","29.208000183","29.361999512","29.422000885","30.576999664","29.513000488","30.377000809","65.969241121"
"0.248999998","0.181999996","0.216000006","0.256999999","0.230000004","0.261999995","29.176000595","29.318000793","29.298000336","30.597000122","29.552999496","30.549999237","66.532951196"
"0.263000011","0.181999996","0.229000002","0.240999997","0.229000002","0.279000014","29.138999939","29.260000229","29.2689991","30.611999512","29.583000183","30.552999496","65.44553732"
"0.293000013","0.196999997","0.238999993","0.232999995","0.224999994","0.246999994","29.194999695","29.343999863","29.36700058","30.593999863","29.527000427","30.461999893","66.8995823"
"0.270999998","0.187000006","0.226999998","0.261999995","0.244000003","0.277999997","29.232999802","29.381999969","29.402000427","30.523000717","29.466999054","30.427999496","66.482641177"
"0.270000011","0.175999999","0.203999996","0.25999999","0.243000001","0.296000004","29.170000076","29.320999146","29.371999741","30.618000031","29.541999817","30.443000793","66.551414806"
"0.268000007","0.193000004","0.233999997","0.225999996","0.207000002","0.25","29.534999847","30.01199913","30.395000458","30.354999542","28.919000626","29.499000549","65.921625732"
"0.275000006","0.199000001","0.247999996","0.240999997","0.214000002","0.244000003","29.166000366","29.37100029","29.48500061","30.584999084","29.478000641","30.351999283","66.375088096"
"0.284000009","0.204999998","0.261000007","0.224000007","0.196999997","0.231000006","29.163999557","29.375","29.420000076","30.590999603","29.527000427","30.400999069","66.109843143"
"0.287999988","0.197999999","0.244000003","0.257999986","0.216000006","0.266000003","29.250999451","29.444000244","29.430999756","30.533000946","29.459999084","30.399000168","66.714284737"
"0.272000015","0.191","0.244000003","0.225999996","0.210999995","0.246000007","29.228000641","29.388000488","29.370000839","30.563999176","29.495000839","30.465999603","65.848920891"
"0.256999999","0.177000001","0.216000006","0.254000008","0.237000003","0.282999992","29.204000473","29.354999542","29.368999481","30.568000793","29.48800087","30.496999741","65.9775284"
"0.268999994","0.187000006","0.232999995","0.239999995","0.213","0.246999994","29.176000595","29.354000092","29.424999237","30.568000793","29.479999542","30.402000427","66.55723542"
"0.250999987","0.180999994","0.215000004","0.247999996","0.231999993","0.261999995","29.163000107","29.315999985","29.329999924","30.603000641","29.534999847","30.478000641","66.339092377"
"0.261000007","0.186000004","0.221000001","0.247999996","0.238999993","0.298000008","29.207000732","29.388000488","29.489999771","30.562999725","29.423999786","30.309999466","65.261527694"
"0.273999989","0.180000007","0.226999998","0.252000004","0.225999996","0.261999995","29.252000809","29.409999847","29.416000366","30.580999374","29.486000061","30.436000824","66.795214672"
"0.277999997","0.194000006","0.238000005","0.241999999","0.216999993","0.264999986","29.247999191","29.408000946","29.371999741","30.572000504","29.540000916","30.504999161","66.130404625"
"0.245000005","0.180000007","0.217999995","0.261000007","0.239999995","0.287","29.25","29.385000229","29.36400032","30.594999313","29.538999557","30.479000092","65.619846816"
"0.261999995","0.182999998","0.216000006","0.236000001","0.219999999","0.273999989","29.225000381","29.403999329","29.49600029","30.572999954","29.475000381","30.346000671","65.84974843"
"0.229000002","0.170000002","0.197999999","0.289000005","0.257999986","0.326000005","29.26499939","29.447999954","29.513999939","30.572000504","29.474000931","30.320999146","65.390476262"
"0.261000007","0.189999998","0.231999993","0.232999995","0.216000006","0.254999995","29.226999283","29.416000366","29.510000229","30.62899971","29.544000626","30.334999084","65.822639277"
"0.263999999","0.187999994","0.224999994","0.25","0.218999997","0.272000015","29.222000122","29.375","29.409000397","30.61000061","29.552000046","30.409999847","66.137517279"
"0.257999986","0.188999996","0.238000005","0.238000005","0.213","0.264999986","29.267999649","29.468000412","29.538999557","30.572999954","29.472999573","30.308000565","65.339043563"
"0.279000014","0.188999996","0.229000002","0.237000003","0.223000005","0.268999994","29.23800087","29.395999908","29.38299942","30.586999893","29.531000137","30.468000412","66.171108695"
"0.270000011","0.191","0.236000001","0.240999997","0.221000001","0.270999998","29.240999222","29.416000366","29.475000381","30.583999634","29.50399971","30.350999832","65.707692571"
"0.263000011","0.189999998","0.231999993","0.238000005","0.217999995","0.263999999","29.202999115","29.374000549","29.377000809","30.607999802","29.5189991","30.430999756","65.748043531"
"0.261999995","0.194999993","0.246000007","0.226999998","0.216999993","0.250999987","29.215000153","29.3560009","29.326999664","30.566999435","29.51099968","30.495000839","65.320457739"
"0.239999995","0.173999995","0.216999993","0.26699999","0.25","0.301999986","29.152000427","29.298999786","29.295000076","30.656000137","29.576999664","30.527999878","65.195862245"
"0.261999995","0.189999998","0.232999995","0.252999991","0.228","0.273999989","29.187999725","29.305000305","29.333000183","30.577999115","29.527999878","30.475999832","65.841666725"
"0.238999993","0.169","0.209000006","0.273999989","0.256999999","0.326000005","29.229000092","29.357000351","29.302000046","30.61400032","29.579999924","30.554000854","64.87652551"
"0.284000009","0.211999997","0.272000015","0.223000005","0.202999994","0.233999997","29.252000809","29.38699913","29.399999619","30.569999695","29.506999969","30.423999786","65.614145706"
"0.268000007","0.192000002","0.203999996","0.25999999","0.238999993","0.273000002","29.174999237","29.333000183","29.399000168","30.618000031","29.534999847","30.429000854","67.269498585"
"0.238000005","0.169","0.207000002","0.263000011","0.256999999","0.316000015","29.239999771","29.433000565","29.516000748","30.572999954","29.459999084","30.311000824","64.874482764"
"0.25","0.184","0.222000003","0.245000005","0.218999997","0.268999994","29.193000793","29.339000702","29.379999161","30.61300087","29.545000076","30.448999405","65.715623021"
"0.268000007","0.194999993","0.238999993","0.245000005","0.226999998","0.256999999","29.291999817","29.459999084","29.50799942","30.524999619","29.424999237","30.312000275","66.148148782"
"0.291000009","0.195999995","0.225999996","0.238999993","0.219999999","0.268999994","29.216999054","29.340000153","29.375999451","30.573999405","29.50799942","30.451999664","66.718945556"
"0.243000001","0.189999998","0.224999994","0.226999998","0.222000003","0.273999989","29.209999084","29.368000031","29.413000107","30.608999252","29.51499939","30.422000885","64.609703645"
"0.257999986","0.185000002","0.218999997","0.252000004","0.229000002","0.284999996","29.205999374","29.330999374","29.368000031","30.63299942","29.542999268","30.438999176","65.777310847"
